common_risk_budget_percent,common_risk_budget_probability,is_external_display_point,model_id,selected_calibration_method,maximum_feasible_approval_rate_percent,approved_count,rejected_count,boundary_calibrated_pd_cutoff,approved_portfolio_mean_calibrated_pd,cumulative_expected_defaults,realised_approved_defaults,realised_approved_non_defaults,realised_approved_default_rate,budget_slack,feasibility_flag,status,stable_tie_break_rule
1.16,0.0116,False,mlp_T_plus_AD,identity,61.08629295324434,139887,89112,0.0268038902431726,0.011599997966875,1622.6889155922545,1642,138245,0.0117380457083217,2.033124918421336e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.17,0.0117,False,mlp_T_plus_AD,identity,61.48629469997685,140803,88196,0.0271182898432016,0.0116999226541436,1647.384209471391,1663,139140,0.011810827894292,7.734585633252522e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.18,0.0118,False,mlp_T_plus_AD,identity,61.88367634793165,141713,87286,0.0274433195590972,0.0117999907017145,1672.2120823120786,1689,140024,0.0119184549053368,9.298285417666531e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.19,0.0119,False,mlp_T_plus_AD,identity,62.27756453084948,142615,86384,0.0277614630758762,0.0118999458173581,1697.110772742526,1717,140898,0.0120394067945167,5.4182641897465584e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.2,0.012,False,mlp_T_plus_AD,identity,62.66883261498958,143511,85488,0.0280970837920904,0.0119999942730572,1722.1311781207187,1745,141766,0.01215934667029,5.726942751624331e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.21,0.0121,False,mlp_T_plus_AD,identity,63.0561705509631,144398,84601,0.0284308027476072,0.0120999627731343,1747.210424515055,1769,142629,0.0122508622003074,3.7226865642198126e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.22,0.0122,False,mlp_T_plus_AD,identity,63.44045170502928,145278,83721,0.0287630669772624,0.0121999267655894,1772.3809606513096,1802,143476,0.0124038051184625,7.323441051330927e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.23,0.0123,False,mlp_T_plus_AD,identity,63.82211276031773,146152,82847,0.0291070248931646,0.0122999971118324,1797.6691778885288,1824,144328,0.0124801576440965,2.888167600911817e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.24,0.0124,False,mlp_T_plus_AD,identity,64.1998436674396,147017,81982,0.0294484496116638,0.0123998857827754,1822.9940081263048,1846,145171,0.0125563710319214,1.1421722450472017e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.25,0.0125,True,mlp_T_plus_AD,identity,64.57539115891336,147877,81122,0.0297627709805965,0.0124999514522011,1848.4553208971483,1871,146006,0.0126524070680362,4.8547798859113755e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.26,0.0126,False,mlp_T_plus_AD,identity,64.94788186847977,148730,80269,0.0300944633781909,0.0125999120932696,1873.9849256320013,1904,146826,0.0128017212398305,8.790673030820152e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.27,0.0127,False,mlp_T_plus_AD,identity,65.31775247926846,149577,79422,0.0304200444370508,0.0126998898529965,1899.6114245416684,1927,147650,0.0128829967174097,1.1014700342613927e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.28,0.0128,False,mlp_T_plus_AD,identity,65.68500299127943,150418,78581,0.0307534746825695,0.0127999099088371,1925.336848667459,1953,148465,0.0129838184259862,9.009116289961094e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.29,0.0129,False,mlp_T_plus_AD,identity,66.04963340451269,151253,77746,0.0310971606522798,0.0128999754541612,1951.1599873682571,1982,149271,0.0131038723198878,2.4545838712281e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.3,0.013,False,mlp_T_plus_AD,identity,66.41077035270897,152080,76919,0.0314488373696804,0.0129999056272099,1977.025647786082,2005,150075,0.0131838506049447,9.437279009649747e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.31,0.0131,False,mlp_T_plus_AD,identity,66.76928720212752,152901,76098,0.0318008475005626,0.0130999084829642,2002.9891069537116,2039,150862,0.0133354261908031,9.151703578465233e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.32,0.0132,False,mlp_T_plus_AD,identity,67.12518395276835,153716,75283,0.0321341827511787,0.0131999235219297,2029.039444096954,2067,151649,0.0134468760571443,7.647807024648012e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.33,0.0133,False,mlp_T_plus_AD,identity,67.47846060463147,154525,74474,0.0324728824198246,0.0132999376775732,2055.172869627,2091,152434,0.0135317909723345,6.232242679045374e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.34,0.0134,False,mlp_T_plus_AD,identity,67.82911715771685,155328,73671,0.0328256674110889,0.0133999486725215,2081.38722740543,2121,153207,0.0136549752781211,5.1327478432436346e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.35,0.0135,False,mlp_T_plus_AD,identity,68.17715361202451,156125,72874,0.0331716798245906,0.013499988951574,2107.6857750644995,2144,153981,0.013732586068855,1.1048425943224749e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.36,0.0136,False,mlp_T_plus_AD,identity,68.52213328442483,156915,72084,0.033507764339447,0.0135998823511014,2134.0255391230894,2170,154745,0.0138291431666825,1.1764889851564877e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.37,0.0137,False,mlp_T_plus_AD,identity,68.86536622430665,157701,71298,0.0338646061718463,0.013699988825144,2160.5019377140416,2194,155507,0.0139124038528607,1.1174855952048037e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.38,0.0138,False,mlp_T_plus_AD,identity,69.20554238228115,158480,70519,0.0342182107269763,0.0137999860881565,2187.021795251043,2233,156247,0.0140901060070671,1.3911843494904264e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.39,0.0139,False,mlp_T_plus_AD,identity,69.54309844147791,159253,69746,0.0345585010945797,0.013899914508419,2213.6030852092517,2255,156998,0.0141598588409637,8.549158099502296e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.4,0.014,False,mlp_T_plus_AD,identity,69.87847108502658,160021,68978,0.0349179618060588,0.0139999308580032,2240.282935828538,2274,157747,0.0142106348541753,6.914199675127354e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.41,0.0141,False,mlp_T_plus_AD,identity,70.21122362979752,160783,68216,0.0352791845798492,0.014099921446504,2267.0276699332608,2308,158475,0.0143547514351641,7.85534959493045e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.42,0.0142,False,mlp_T_plus_AD,identity,70.54179275892035,161540,67459,0.0356224775314331,0.014199976818274,2293.8642552239908,2344,159196,0.0145103379967809,2.3181725946827547e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.43,0.0143,False,mlp_T_plus_AD,identity,70.86974178926546,162291,66708,0.0360035635530948,0.0142999849626619,2320.7588595753623,2371,159920,0.0146095593717458,1.5037338100404307e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.44,0.0144,False,mlp_T_plus_AD,identity,71.19507072083285,163036,65963,0.0363661013543605,0.0143999847085365,2347.715906940968,2391,160645,0.0146654726563458,1.5291463430558427e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.45,0.0145,False,mlp_T_plus_AD,identity,71.5177795536225,163775,65224,0.0367180332541465,0.0144998981619558,2374.720821474315,2411,161364,0.0147214165776217,1.0183804417633613e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.46,0.0146,False,mlp_T_plus_AD,identity,71.83874165389369,164510,64489,0.0370867811143398,0.014599980224539,2401.842746738912,2440,162070,0.0148319251109355,1.977546099443672e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.47,0.0147,False,mlp_T_plus_AD,identity,72.15708365538714,165239,63760,0.0374543294310569,0.0146999825090787,2429.010409817667,2464,162775,0.0149117339126961,1.7490921228741074e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.48,0.0148,False,mlp_T_plus_AD,identity,72.47280555810288,165962,63037,0.0378301553428173,0.0147999516742294,2456.2295797584666,2483,163479,0.0149612561911762,4.8325770558854675e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.49,0.0149,False,mlp_T_plus_AD,identity,72.78634404517051,166680,62319,0.0381985828280448,0.0148999582383639,2483.525039170505,2503,164177,0.0150167986561075,4.1761636039930334e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.5,0.015,True,mlp_T_plus_AD,identity,73.09726243346041,167392,61607,0.0385871157050132,0.0149998966039408,2510.862692326875,2538,164854,0.0151620149111068,1.0339605910174301e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.51,0.0151,False,mlp_T_plus_AD,identity,73.40599740610222,168099,60900,0.0389635525643825,0.015099901158068,2538.278284770073,2566,165533,0.0152648141868779,9.884193200027093e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.52,0.0152,False,mlp_T_plus_AD,identity,73.71254896309591,168801,60198,0.0393466055393219,0.0151999571533609,2565.7679674444807,2588,166213,0.0153316627271165,4.2846639056182134e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.53,0.0153,False,mlp_T_plus_AD,identity,74.01648042131188,169497,59502,0.0397444367408752,0.0152999411034142,2593.2941172054125,2611,166886,0.0154044024378012,5.8896585705681126e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.54,0.0154,False,mlp_T_plus_AD,identity,74.31779178075013,170187,58812,0.040154580026865,0.0153998989554481,2620.8626035308553,2640,167547,0.015512348181706,1.0104455184546669e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.55,0.0155,False,mlp_T_plus_AD,identity,74.61691972454028,170872,58127,0.0405412465333938,0.015499911311372,2648.500845596762,2661,168211,0.0155730605365419,8.868862796766742e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.56,0.0156,False,mlp_T_plus_AD,identity,74.91386425268233,171552,57447,0.0409338548779487,0.0155999535924107,2676.2032386852516,2684,168868,0.015645401977243,4.6407589235006326e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.57,0.0157,False,mlp_T_plus_AD,identity,75.20818868204664,172226,56773,0.0413224995136261,0.015699866403587,2703.925191224189,2713,169513,0.0157525576858314,1.3359641291496582e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.58,0.0158,False,mlp_T_plus_AD,identity,75.50076637889248,172896,56103,0.0417312420904636,0.0157999656981177,2731.750869341762,2735,170161,0.0158187580973533,3.4301882275572515e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.59,0.0159,False,mlp_T_plus_AD,identity,75.79072397696059,173560,55439,0.042132418602705,0.0158999324272505,2759.592272073598,2770,170790,0.0159598985941461,6.757274949309444e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.6,0.016,False,mlp_T_plus_AD,identity,76.07849815938062,174219,54780,0.0425414927303791,0.0159999507425426,2787.495418415041,2805,171414,0.0161004253267439,4.925745733172505e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.61,0.0161,False,mlp_T_plus_AD,identity,76.3636522430229,174872,54127,0.0429545901715755,0.0160998555829215,2815.41394549665,2840,172032,0.0162404501578297,1.444170784938026e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.62,0.0162,False,mlp_T_plus_AD,identity,76.6470595941467,175521,53478,0.0433639697730541,0.0161999187466523,2843.4259383311582,2869,172652,0.01634562246113,8.125334769945591e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.63,0.0163,False,mlp_T_plus_AD,identity,76.9282835296224,176165,52834,0.04374261200428,0.016299890613293,2871.470229890765,2902,173263,0.0164731927454375,1.0938670697707709e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.64,0.0164,False,mlp_T_plus_AD,identity,77.20776073257962,176805,52194,0.0441284701228141,0.0163998885528463,2899.5822955859912,2918,173887,0.016504058143152,1.1144715369310056e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.65,0.0165,False,mlp_T_plus_AD,identity,77.48505451988873,177440,51559,0.0445320717990398,0.01649984247822,2927.732049335362,2942,174498,0.0165802524797114,1.575217799740236e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.66,0.0166,False,mlp_T_plus_AD,identity,77.76060157467937,178071,50928,0.0449451096355915,0.0165999047476822,2955.96163832453,2970,175101,0.0166787405023838,9.525231772777865e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.67,0.0167,False,mlp_T_plus_AD,identity,78.0339652138219,178697,50302,0.0453516095876693,0.0166998822738106,2984.2188626831485,2996,175701,0.0167658102822095,1.1772618931094049e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.68,0.0168,False,mlp_T_plus_AD,identity,78.30558212044595,179319,49680,0.0457586832344532,0.0167999646881801,3012.552867919774,3017,176302,0.0168247648046219,3.53118198605229e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.69,0.0169,False,mlp_T_plus_AD,identity,78.57501561142189,179936,49063,0.0461915135383605,0.0168999623833868,3040.911631417097,3048,176888,0.0169393562155433,3.7616613143831585e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.7,0.017,False,mlp_T_plus_AD,identity,78.8418290036201,180547,48452,0.0466521754860878,0.0169998775393849,3069.2768901033414,3072,177475,0.0170149600934936,1.224606150131147e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.71,0.0171,False,mlp_T_plus_AD,identity,79.10689566329984,181154,47845,0.0470946691930294,0.0170999956761618,3097.732616719426,3099,178055,0.0171069918411958,4.32383813822601e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.72,0.0172,False,mlp_T_plus_AD,identity,79.36934222420186,181755,47244,0.0475112311542034,0.0171998668671233,3126.1618024339987,3132,178623,0.0172319881158702,1.331328766812634e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.73,0.0173,False,mlp_T_plus_AD,identity,79.630478735715,182353,46646,0.0479556210339069,0.0172999878964542,3154.704692882122,3155,179198,0.0173016073220621,1.2103545748987088e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.74,0.0174,False,mlp_T_plus_AD,identity,79.88899514845043,182945,46054,0.0483650751411914,0.0173998710837445,3183.219415415646,3179,179766,0.0173768072371477,1.2891625545199958e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.75,0.0175,True,mlp_T_plus_AD,identity,80.14620151179699,183534,45465,0.0487801246345043,0.0174999082241025,3211.8281560024334,3218,180316,0.0175335360205738,9.177589747194627e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.76,0.0176,False,mlp_T_plus_AD,identity,80.40166114262507,184119,44880,0.0492193922400474,0.0175999724558022,3240.489328589858,3247,180872,0.017635333670072,2.7544197731682596e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.77,0.0177,False,mlp_T_plus_AD,identity,80.65493735780505,184699,44300,0.0496605038642883,0.0176999476776631,3269.1626361167146,3272,181427,0.0177153097742813,5.2322336803467546e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.78,0.0178,False,mlp_T_plus_AD,identity,80.90646684046655,185275,43724,0.0501057654619216,0.0177999854308029,3297.892300692023,3295,181980,0.0177843745783295,1.4569197015479318e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.79,0.0179,False,mlp_T_plus_AD,identity,81.15581290747994,185846,43153,0.050531405955553,0.0178998803617017,3326.6211657008243,3321,182525,0.0178696339980413,1.196382982439348e-07,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.8,0.018,False,mlp_T_plus_AD,identity,81.40384892510447,186414,42585,0.0509759150445461,0.0179999760579952,3355.44753687513,3357,183057,0.0180083040973317,2.394200472946584e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
