algorithm_family,t_model_id,t_plus_ad_model_id,n_bins,t_risk_bin,t_plus_ad_risk_bin,case_count,share_of_total,share_within_t_bin,target_default_count,observed_default_rate,bin_assignment
mlp,mlp_T,mlp_T_plus_AD,20,15,11,735,0.0032096210027118023,0.06419213973799126,20,0.027210884353741496,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,15,12,1009,0.0044061327778723925,0.08812227074235808,21,0.02081268582755203,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,15,13,1258,0.005493473770627819,0.10986899563318778,36,0.028616852146263912,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,15,14,1363,0.005951991056729505,0.11903930131004367,39,0.028613352898019074,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,15,15,1378,0.006017493526172603,0.12034934497816593,48,0.03483309143686502,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,15,16,1537,0.006711819702269442,0.134235807860262,61,0.039687703318152245,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,15,17,1595,0.006965095917449421,0.1393013100436681,73,0.045768025078369905,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,15,18,952,0.00415722339398862,0.08314410480349345,59,0.06197478991596639,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,15,19,264,0.0011528434621985249,0.023056768558951966,15,0.056818181818181816,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,15,20,41,0.00017904008314446787,0.0035807860262008734,3,0.07317073170731707,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,1,7,3.056781907344573e-05,0.000611353711790393,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,2,15,6.5502469443098e-05,0.0013100436681222707,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,3,8,3.493465036965227e-05,0.0006986899563318777,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,4,14,6.113563814689147e-05,0.001222707423580786,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,5,24,0.0001048039511089568,0.002096069868995633,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,6,50,0.00021834156481032667,0.004366812227074236,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,7,64,0.0002794772029572182,0.0055895196506550214,2,0.03125,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,8,126,0.0005502207433220232,0.011004366812227074,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,9,202,0.0008820999218337198,0.01764192139737991,4,0.019801980198019802,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,10,308,0.0013449840392316123,0.026899563318777294,6,0.01948051948051948,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,11,452,0.001973807745885353,0.03947598253275109,13,0.028761061946902654,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,12,744,0.0032489224843776613,0.06497816593886463,15,0.020161290322580645,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,13,962,0.0042008917069506855,0.0840174672489083,32,0.033264033264033266,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,14,1244,0.005432338132480928,0.10864628820960699,41,0.03295819935691318,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,15,1448,0.0063231717169070605,0.12646288209606987,54,0.03729281767955801,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,16,1570,0.006855925135044258,0.137117903930131,73,0.0464968152866242,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,17,1819,0.007943266127799685,0.1588646288209607,104,0.057174271577789995,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,18,1701,0.007427980034847314,0.1485589519650655,102,0.059964726631393295,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,19,609,0.002659400259389779,0.05318777292576419,26,0.042692939244663386,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,16,20,83,0.0003624469975851423,0.007248908296943231,5,0.060240963855421686,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,1,7,3.056781907344573e-05,0.000611353711790393,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,2,10,4.366831296206534e-05,0.0008733624454148472,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,3,4,1.7467325184826136e-05,0.00034934497816593884,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,4,8,3.493465036965227e-05,0.0006986899563318777,1,0.125,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,5,15,6.5502469443098e-05,0.0013100436681222707,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,6,24,0.0001048039511089568,0.002096069868995633,1,0.041666666666666664,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,7,43,0.00018777374573688096,0.0037554585152838427,1,0.023255813953488372,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,8,58,0.00025327621517997896,0.005065502183406114,1,0.017241379310344827,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,9,94,0.0004104821418434142,0.008209606986899563,1,0.010638297872340425,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,10,153,0.0006681251883195996,0.013362445414847162,4,0.026143790849673203,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,11,224,0.0009781702103502635,0.019563318777292577,7,0.03125,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,12,442,0.001930139432923288,0.03860262008733625,13,0.029411764705882353,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,13,662,0.0028908423180887253,0.05781659388646288,20,0.030211480362537766,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,14,1039,0.004537137716758588,0.09074235807860262,41,0.03946102021174206,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,15,1359,0.00593452373154468,0.11868995633187773,56,0.041206769683590876,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,16,1606,0.007013131061707693,0.14026200873362446,77,0.04794520547945205,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,17,1924,0.008401783413901371,0.1680349344978166,94,0.04885654885654886,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,18,2294,0.010017510993497788,0.20034934497816595,147,0.06408020924149957,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,19,1313,0.0057336494919191785,0.11467248908296943,109,0.08301599390708302,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,17,20,171,0.0007467281516513173,0.014934497816593886,21,0.12280701754385964,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,18,1,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,18,2,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,18,3,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
mlp,mlp_T,mlp_T_plus_AD,20,18,4,9,3.9301481665858805e-05,0.0007860262008733624,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
